species,phase,n_bins,bin_index,energy_mev,seed1,seed2,exit_code,duration_s,out_path
GCR_H,min,32,7,86.59643233600653,2036311914,2036311915,0,31.4,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin7.out
GCR_H,min,32,8,115.4781984689458,2036311916,2036311917,0,78.18,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin8.out
GCR_H,min,32,9,153.9926526059492,2036311918,2036311919,0,26.6,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin9.out
GCR_H,min,32,10,205.3525026457146,2036311920,2036311921,0,20.14,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin10.out
GCR_H,min,32,11,273.8419634264361,2036311922,2036311923,0,22.45,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin11.out
GCR_H,min,32,12,365.1741272548377,2036311924,2036311925,0,19.82,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin12.out
GCR_H,min,32,13,486.9675251658631,2036311926,2036311927,0,23.64,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin13.out
GCR_H,min,32,14,649.3816315762112,2036311928,2036311929,0,58.28,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin14.out
GCR_H,min,32,15,865.9643233600654,2036311930,2036311931,0,22.73,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin15.out
GCR_H,min,32,16,1154.781984689458,2036311932,2036311933,0,22.75,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin16.out
GCR_H,min,32,17,1539.9265260594918,2036311934,2036311935,0,28.65,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin17.out
GCR_H,min,32,18,2053.525026457146,2036311936,2036311937,0,28.82,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin18.out
GCR_H,min,32,19,2738.4196342643613,2036311938,2036311939,0,31.56,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin19.out
GCR_H,min,32,20,3651.7412725483773,2036311940,2036311941,0,38.11,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin20.out
GCR_H,min,32,21,4869.675251658631,2036311942,2036311943,0,32.03,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin21.out
GCR_H,min,32,22,6493.816315762113,2036311944,2036311945,0,41.95,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin22.out
GCR_H,min,32,23,8659.643233600653,2036311946,2036311947,0,46.12,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin23.out
GCR_H,min,32,24,11547.819846894581,2036311948,2036311949,0,52.65,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin24.out
GCR_H,min,32,25,15399.265260594919,2036311950,2036311951,0,60.21,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin25.out
GCR_H,min,32,26,20535.25026457146,2036311952,2036311953,0,86.53,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin26.out
GCR_H,min,32,27,27384.196342643612,2036311954,2036311955,0,83.91,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin27.out
GCR_H,min,32,28,36517.41272548377,2036311956,2036311957,0,141.52,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin28.out
GCR_H,min,32,29,48696.75251658631,2036311958,2036311959,0,108.0,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin29.out
GCR_H,min,32,30,64938.16315762113,2036311960,2036311961,0,156.16,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin30.out
GCR_H,min,32,31,86596.43233600653,2036311962,2036311963,0,255.35,/home/bryam/Documents/iac-project/geant4/ActiveShield_Sim/scripts/pilots/results/fase8_binning_20260920T175555Z/outs/GCR_H_min_bins32_bin31.out
