
	-------------------------------- 
	OrganID	Edep (J)	Dose (Gy)
	-------------------------------- 
	12 |		3.07964e-12	3.70862e-11
	24 |		1.71367e-12	3.58658e-11
	25 |		2.42703e-13	4.57412e-12
	45 |		2.38848e-12	1.08013e-11
	46 |		7.02229e-12	3.65345e-11
	107 |		1.10752e-11	7.38011e-13
	109 |		2.49479e-11	2.48857e-12
	117 |		4.61776e-11	3.73302e-12
	118 |		9.46144e-13	5.75699e-13
	119 |		1.07677e-11	1.99533e-12
	123 |		4.16167e-12	2.84032e-12
	124 |		4.90079e-12	7.66911e-12
	125 |		1.67446e-12	1.2567e-12
----------------------------------------------------------------------------
-------------------------------ORGAN INFO-----------------------------------
-----------------(of organs where edep/dose was recorded)-------------------
----------------------------------------------------------------------------
ID		Organ Name	    	    	    	Material ID		Density (g/cm^3) 
12    Blood vessels, legs                              28    1.060
24    Clavicles, cortical                               2    1.920
25    Clavicles, spongiosa                              7    1.151
45    Scapulae, cortical                                2    1.920
46    Scapulae, spongiosa                              16    1.183
107   Muscle, trunk                                    29    1.050
109   Muscle, legs                                     29    1.050
117   Residual tissue, trunk                           49    0.950
118   Residual tissue, arms                            49    0.950
119   Residual tissue, legs                            49    0.950
123   Skin, trunk                                      27    1.090
124   Skin, arms                                       27    1.090
125   Skin, legs                                       27    1.090

Total Edep over all organs = 1.19098e-10 J
Total dose absorbed over all organs = 1.46159e-10 Gy

----------------------------------------------------------------------------
----------------ORGAN ENERGY DEPOSITIONS AND ABSORBED DOSE------------------
-----------(for all organs [includes air - OrganIDs = 0, 140])--------------
--------------([and top/bottom skin layer - OrganIDs = 141])----------------
----------------------------------------------------------------------------
OrganID	Edep (J) 	Dose (Gy) 	S1_J	S2_J2	N	SE_run_J
-------------------------------
0  | 		2.08484e-13	0	2.08484e-13	1.32403e-28	763	1.13907e-17
1  | 		0	0	0	0	0	0
2  | 		0	0	0	0	0	0
3  | 		0	0	0	0	0	0
4  | 		0	0	0	0	0	0
5  | 		0	0	0	0	0	0
6  | 		0	0	0	0	0	0
7  | 		0	0	0	0	0	0
8  | 		0	0	0	0	0	0
9  | 		0	0	0	0	0	0
10  | 		0	0	0	0	0	0
11  | 		0	0	0	0	0	0
12  | 		3.07964e-12	3.70862e-11	3.07964e-12	2.39744e-24	4	4.69013e-14
13  | 		0	0	0	0	0	0
14  | 		0	0	0	0	0	0
15  | 		0	0	0	0	0	0
16  | 		0	0	0	0	0	0
17  | 		0	0	0	0	0	0
18  | 		0	0	0	0	0	0
19  | 		0	0	0	0	0	0
20  | 		0	0	0	0	0	0
21  | 		0	0	0	0	0	0
22  | 		0	0	0	0	0	0
23  | 		0	0	0	0	0	0
24  | 		1.71367e-12	3.58658e-11	1.71367e-12	1.10927e-24	3	1.47412e-13
25  | 		2.42703e-13	4.57412e-12	2.42703e-13	3.22935e-26	2	3.76908e-14
26  | 		0	0	0	0	0	0
27  | 		0	0	0	0	0	0
28  | 		0	0	0	0	0	0
29  | 		0	0	0	0	0	0
30  | 		0	0	0	0	0	0
31  | 		0	0	0	0	0	0
32  | 		0	0	0	0	0	0
33  | 		0	0	0	0	0	0
34  | 		0	0	0	0	0	0
35  | 		0	0	0	0	0	0
36  | 		0	0	0	0	0	0
37  | 		0	0	0	0	0	0
38  | 		0	0	0	0	0	0
39  | 		0	0	0	0	0	0
40  | 		0	0	0	0	0	0
41  | 		0	0	0	0	0	0
42  | 		0	0	0	0	0	0
43  | 		0	0	0	0	0	0
44  | 		0	0	0	0	0	0
45  | 		2.38848e-12	1.08013e-11	2.38848e-12	2.27965e-24	4	2.66683e-13
46  | 		7.02229e-12	3.65345e-11	7.02229e-12	1.0512e-23	11	2.34114e-13
47  | 		0	0	0	0	0	0
48  | 		0	0	0	0	0	0
49  | 		0	0	0	0	0	0
50  | 		0	0	0	0	0	0
51  | 		0	0	0	0	0	0
52  | 		0	0	0	0	0	0
53  | 		0	0	0	0	0	0
54  | 		0	0	0	0	0	0
55  | 		0	0	0	0	0	0
56  | 		0	0	0	0	0	0
57  | 		0	0	0	0	0	0
58  | 		0	0	0	0	0	0
59  | 		0	0	0	0	0	0
60  | 		0	0	0	0	0	0
61  | 		0	0	0	0	0	0
62  | 		0	0	0	0	0	0
63  | 		0	0	0	0	0	0
64  | 		0	0	0	0	0	0
65  | 		0	0	0	0	0	0
66  | 		0	0	0	0	0	0
67  | 		0	0	0	0	0	0
68  | 		0	0	0	0	0	0
69  | 		0	0	0	0	0	0
70  | 		0	0	0	0	0	0
71  | 		0	0	0	0	0	0
72  | 		0	0	0	0	0	0
73  | 		0	0	0	0	0	0
74  | 		0	0	0	0	0	0
75  | 		0	0	0	0	0	0
76  | 		0	0	0	0	0	0
77  | 		0	0	0	0	0	0
78  | 		0	0	0	0	0	0
79  | 		0	0	0	0	0	0
80  | 		0	0	0	0	0	0
81  | 		0	0	0	0	0	0
82  | 		0	0	0	0	0	0
83  | 		0	0	0	0	0	0
84  | 		0	0	0	0	0	0
85  | 		0	0	0	0	0	0
86  | 		0	0	0	0	0	0
87  | 		0	0	0	0	0	0
88  | 		0	0	0	0	0	0
89  | 		0	0	0	0	0	0
90  | 		0	0	0	0	0	0
91  | 		0	0	0	0	0	0
92  | 		0	0	0	0	0	0
93  | 		0	0	0	0	0	0
94  | 		0	0	0	0	0	0
95  | 		0	0	0	0	0	0
96  | 		0	0	0	0	0	0
97  | 		0	0	0	0	0	0
98  | 		0	0	0	0	0	0
99  | 		0	0	0	0	0	0
100  | 		0	0	0	0	0	0
101  | 		0	0	0	0	0	0
102  | 		0	0	0	0	0	0
103  | 		0	0	0	0	0	0
104  | 		0	0	0	0	0	0
105  | 		0	0	0	0	0	0
106  | 		0	0	0	0	0	0
107  | 		1.10752e-11	7.38011e-13	1.10752e-11	1.09606e-23	24	1.02944e-13
108  | 		0	0	0	0	0	0
109  | 		2.49479e-11	2.48857e-12	2.49479e-11	1.65525e-23	46	3.82096e-14
110  | 		0	0	0	0	0	0
111  | 		0	0	0	0	0	0
112  | 		0	0	0	0	0	0
113  | 		0	0	0	0	0	0
114  | 		0	0	0	0	0	0
115  | 		0	0	0	0	0	0
116  | 		0	0	0	0	0	0
117  | 		4.61776e-11	3.73302e-12	4.61776e-11	2.69558e-23	109	2.50598e-14
118  | 		9.46144e-13	5.75699e-13	9.46144e-13	4.85858e-25	2	1.38317e-13
119  | 		1.07677e-11	1.99533e-12	1.07677e-11	6.74015e-24	22	5.64072e-14
120  | 		0	0	0	0	0	0
121  | 		0	0	0	0	0	0
122  | 		0	0	0	0	0	0
123  | 		4.16167e-12	2.84032e-12	4.16167e-12	3.07617e-24	8	1.27562e-13
124  | 		4.90079e-12	7.66911e-12	4.90079e-12	3.36136e-24	8	8.00826e-14
125  | 		1.67446e-12	1.2567e-12	1.67446e-12	1.26266e-24	4	2.16352e-13
126  | 		0	0	0	0	0	0
