
	-------------------------------- 
	OrganID	Edep (J)	Dose (Gy)
	-------------------------------- 
	10 |		8.40161e-13	3.08962e-12
	31 |		2.74261e-13	9.32574e-13
	41 |		1.21911e-12	3.05833e-12
	42 |		2.94734e-12	4.32681e-12
	53 |		3.44567e-13	3.15451e-12
	54 |		1.61944e-13	9.33341e-13
	58 |		2.59109e-13	2.92218e-12
	74 |		2.50595e-13	3.8553e-13
	103 |		3.07232e-13	2.94283e-12
	107 |		2.82051e-11	1.87948e-12
	109 |		3.01418e-12	3.00667e-13
	117 |		1.11979e-11	9.05245e-13
	118 |		4.29608e-14	2.61403e-14
	119 |		1.39973e-12	2.5938e-13
	123 |		2.34764e-12	1.60226e-12
	124 |		3.7453e-13	5.86091e-13
	125 |		5.86525e-13	4.40192e-13
	137 |		7.91351e-14	1.58239e-12
	138 |		2.27091e-12	1.13545e-11
----------------------------------------------------------------------------
-------------------------------ORGAN INFO-----------------------------------
-----------------(of organs where edep/dose was recorded)-------------------
----------------------------------------------------------------------------
ID		Organ Name	    	    	    	Material ID		Density (g/cm^3) 
10    Blood vessels, trunk                             28    1.060
31    Femora, lower half, cortical                      2    1.920
41    Pelvis, cortical                                  2    1.920
42    Pelvis, spongiosa                                14    1.123
53    Sacrum, cortical                                  2    1.920
54    Sacrum, spongiosa                                20    1.031
58    Cartilage, trunk                                 26    1.100
74    Small intestine wall                             37    1.040
103   Lymphatic nodes, trunk                           47    1.030
107   Muscle, trunk                                    29    1.050
109   Muscle, legs                                     29    1.050
117   Residual tissue, trunk                           49    0.950
118   Residual tissue, arms                            49    0.950
119   Residual tissue, legs                            49    0.950
123   Skin, trunk                                      27    1.090
124   Skin, arms                                       27    1.090
125   Skin, legs                                       27    1.090
137   Urinary bladder wall                             41    1.040
138   Urinary bladder contents                         52    1.040

Total Edep over all organs = 5.61229e-11 J
Total dose absorbed over all organs = 4.06821e-11 Gy

----------------------------------------------------------------------------
----------------ORGAN ENERGY DEPOSITIONS AND ABSORBED DOSE------------------
-----------(for all organs [includes air - OrganIDs = 0, 140])--------------
--------------([and top/bottom skin layer - OrganIDs = 141])----------------
----------------------------------------------------------------------------
OrganID	Edep (J) 	Dose (Gy) 	S1_J	S2_J2	N	SE_run_J
-------------------------------
0  | 		7.69366e-14	0	7.69366e-14	1.84463e-29	1973	1.99248e-18
1  | 		0	0	0	0	0	0
2  | 		0	0	0	0	0	0
3  | 		0	0	0	0	0	0
4  | 		0	0	0	0	0	0
5  | 		0	0	0	0	0	0
6  | 		0	0	0	0	0	0
7  | 		0	0	0	0	0	0
8  | 		0	0	0	0	0	0
9  | 		0	0	0	0	0	0
10  | 		8.40161e-13	3.08962e-12	8.40161e-13	6.09512e-26	17	8.45172e-15
11  | 		0	0	0	0	0	0
12  | 		0	0	0	0	0	0
13  | 		0	0	0	0	0	0
14  | 		0	0	0	0	0	0
15  | 		0	0	0	0	0	0
16  | 		0	0	0	0	0	0
17  | 		0	0	0	0	0	0
18  | 		0	0	0	0	0	0
19  | 		0	0	0	0	0	0
20  | 		0	0	0	0	0	0
21  | 		0	0	0	0	0	0
22  | 		0	0	0	0	0	0
23  | 		0	0	0	0	0	0
24  | 		0	0	0	0	0	0
25  | 		0	0	0	0	0	0
26  | 		0	0	0	0	0	0
27  | 		0	0	0	0	0	0
28  | 		0	0	0	0	0	0
29  | 		0	0	0	0	0	0
30  | 		0	0	0	0	0	0
31  | 		2.74261e-13	9.32574e-13	2.74261e-13	2.70743e-26	4	2.62513e-14
32  | 		0	0	0	0	0	0
33  | 		0	0	0	0	0	0
34  | 		0	0	0	0	0	0
35  | 		0	0	0	0	0	0
36  | 		0	0	0	0	0	0
37  | 		0	0	0	0	0	0
38  | 		0	0	0	0	0	0
39  | 		0	0	0	0	0	0
40  | 		0	0	0	0	0	0
41  | 		1.21911e-12	3.05833e-12	1.21911e-12	1.542e-25	12	1.51627e-14
42  | 		2.94734e-12	4.32681e-12	2.94734e-12	2.47777e-25	50	5.49734e-15
43  | 		0	0	0	0	0	0
44  | 		0	0	0	0	0	0
45  | 		0	0	0	0	0	0
46  | 		0	0	0	0	0	0
47  | 		0	0	0	0	0	0
48  | 		0	0	0	0	0	0
49  | 		0	0	0	0	0	0
50  | 		0	0	0	0	0	0
51  | 		0	0	0	0	0	0
52  | 		0	0	0	0	0	0
53  | 		3.44567e-13	3.15451e-12	3.44567e-13	4.87056e-26	4	3.98163e-14
54  | 		1.61944e-13	9.33341e-13	1.61944e-13	1.14899e-26	5	1.76702e-14
55  | 		0	0	0	0	0	0
56  | 		0	0	0	0	0	0
57  | 		0	0	0	0	0	0
58  | 		2.59109e-13	2.92218e-12	2.59109e-13	2.4242e-26	3	1.76199e-14
59  | 		0	0	0	0	0	0
60  | 		0	0	0	0	0	0
61  | 		0	0	0	0	0	0
62  | 		0	0	0	0	0	0
63  | 		0	0	0	0	0	0
64  | 		0	0	0	0	0	0
65  | 		0	0	0	0	0	0
66  | 		0	0	0	0	0	0
67  | 		0	0	0	0	0	0
68  | 		0	0	0	0	0	0
69  | 		0	0	0	0	0	0
70  | 		0	0	0	0	0	0
71  | 		0	0	0	0	0	0
72  | 		0	0	0	0	0	0
73  | 		0	0	0	0	0	0
74  | 		2.50595e-13	3.8553e-13	2.50595e-13	1.60677e-26	5	1.32442e-14
75  | 		0	0	0	0	0	0
76  | 		0	0	0	0	0	0
77  | 		0	0	0	0	0	0
78  | 		0	0	0	0	0	0
79  | 		0	0	0	0	0	0
80  | 		0	0	0	0	0	0
81  | 		0	0	0	0	0	0
82  | 		0	0	0	0	0	0
83  | 		0	0	0	0	0	0
84  | 		0	0	0	0	0	0
85  | 		0	0	0	0	0	0
86  | 		0	0	0	0	0	0
87  | 		0	0	0	0	0	0
88  | 		0	0	0	0	0	0
89  | 		0	0	0	0	0	0
90  | 		0	0	0	0	0	0
91  | 		0	0	0	0	0	0
92  | 		0	0	0	0	0	0
93  | 		0	0	0	0	0	0
94  | 		0	0	0	0	0	0
95  | 		0	0	0	0	0	0
96  | 		0	0	0	0	0	0
97  | 		0	0	0	0	0	0
98  | 		0	0	0	0	0	0
99  | 		0	0	0	0	0	0
100  | 		0	0	0	0	0	0
101  | 		0	0	0	0	0	0
102  | 		0	0	0	0	0	0
103  | 		3.07232e-13	2.94283e-12	3.07232e-13	3.97357e-26	3	3.71304e-14
104  | 		0	0	0	0	0	0
105  | 		0	0	0	0	0	0
106  | 		0	0	0	0	0	0
107  | 		2.82051e-11	1.87948e-12	2.82051e-11	3.00663e-23	284	1.84184e-14
108  | 		0	0	0	0	0	0
109  | 		3.01418e-12	3.00667e-13	3.01418e-12	2.33214e-25	58	4.81263e-15
110  | 		0	0	0	0	0	0
111  | 		0	0	0	0	0	0
112  | 		0	0	0	0	0	0
113  | 		0	0	0	0	0	0
114  | 		0	0	0	0	0	0
115  | 		0	0	0	0	0	0
116  | 		0	0	0	0	0	0
117  | 		1.11979e-11	9.05245e-13	1.11979e-11	9.81652e-25	212	2.95339e-15
118  | 		4.29608e-14	2.61403e-14	4.29608e-14	1.01206e-27	2	6.6802e-15
119  | 		1.39973e-12	2.5938e-13	1.39973e-12	8.95156e-26	30	5.27486e-15
120  | 		0	0	0	0	0	0
121  | 		0	0	0	0	0	0
122  | 		0	0	0	0	0	0
123  | 		2.34764e-12	1.60226e-12	2.34764e-12	2.13739e-25	35	6.87646e-15
124  | 		3.7453e-13	5.86091e-13	3.7453e-13	2.68e-26	7	1.26877e-14
125  | 		5.86525e-13	4.40192e-13	5.86525e-13	4.09766e-26	11	9.39186e-15
126  | 		0	0	0	0	0	0
127  | 		0	0	0	0	0	0
128  | 		0	0	0	0	0	0
129  | 		0	0	0	0	0	0
130  | 		0	0	0	0	0	0
131  | 		0	0	0	0	0	0
132  | 		0	0	0	0	0	0
133  | 		0	0	0	0	0	0
134  | 		0	0	0	0	0	0
135  | 		0	0	0	0	0	0
136  | 		0	0	0	0	0	0
137  | 		7.91351e-14	1.58239e-12	7.91351e-14	4.25565e-27	2	2.37115e-14
138  | 		2.27091e-12	1.13545e-11	2.27091e-12	1.61799e-25	46	4.89945e-15
139  | 		0	0	0	0	0	0
140  | 		0	0	0	0	0	0
141  | 		0	0	0	0	0	0
Total energy depositied over all organs = 5.61229e-11 J
Total absorbed dose over all organs = 4.06821e-11 Gy 
