
	-------------------------------- 
	OrganID	Edep (J)	Dose (Gy)
	-------------------------------- 
	11 |		1.04453e-13	6.6446e-12
	32 |		3.41835e-13	7.79431e-13
	34 |		6.27919e-13	1.18174e-12
	35 |		2.84102e-12	3.89511e-12
	43 |		1.90417e-13	5.21462e-13
	49 |		1.47219e-14	5.13708e-14
	50 |		5.71297e-15	1.70363e-14
	60 |		1.93072e-13	5.55924e-12
	87 |		2.51409e-12	7.61893e-12
	88 |		1.02861e-11	2.01684e-11
	96 |		1.99509e-13	2.52511e-12
	97 |		4.45086e-13	9.31649e-13
	99 |		3.32965e-12	5.73998e-12
	107 |		3.71786e-12	2.47745e-13
	108 |		7.01835e-14	2.55164e-14
	109 |		6.65336e-12	6.63679e-13
	117 |		7.49549e-12	6.05939e-13
	118 |		1.42588e-12	8.67601e-13
	119 |		3.92908e-12	7.28082e-13
	123 |		6.69769e-13	4.57114e-13
	124 |		4.23797e-13	6.63188e-13
	125 |		5.5731e-13	4.18266e-13
	127 |		2.11778e-12	1.41195e-11
----------------------------------------------------------------------------
-------------------------------ORGAN INFO-----------------------------------
-----------------(of organs where edep/dose was recorded)-------------------
----------------------------------------------------------------------------
ID		Organ Name	    	    	    	Material ID		Density (g/cm^3) 
11    Blood vessels, arms                              28    1.060
32    Femora, lower half, spongiosa                    10    1.108
34    Tibiae, fibulae and patellae, cortical            2    1.920
35    Tibiae, fibulae and patellae, spongiosa          11    1.108
43    Ribs, cortical                                    2    1.920
49    Thoracic spine, cortical                          2    1.920
50    Thoracic spine, spongiosa                        18    1.074
60    Cartilage, legs                                  26    1.100
87    Heart wall                                       33    1.050
88    Heart contents (blood)                           28    1.060
96    Lung, left, blood                                28    1.060
97    Lung, left, tissue                               50    0.382
99    Lung, right, tissue                              50    0.382
107   Muscle, trunk                                    29    1.050
108   Muscle, arms                                     29    1.050
109   Muscle, legs                                     29    1.050
117   Residual tissue, trunk                           49    0.950
118   Residual tissue, arms                            49    0.950
119   Residual tissue, legs                            49    0.950
123   Skin, trunk                                      27    1.090
124   Skin, arms                                       27    1.090
125   Skin, legs                                       27    1.090
127   Spleen                                           39    1.040

Total Edep over all organs = 4.81541e-11 J
Total dose absorbed over all organs = 7.44306e-11 Gy

----------------------------------------------------------------------------
----------------ORGAN ENERGY DEPOSITIONS AND ABSORBED DOSE------------------
-----------(for all organs [includes air - OrganIDs = 0, 140])--------------
--------------([and top/bottom skin layer - OrganIDs = 141])----------------
----------------------------------------------------------------------------
OrganID	Edep (J) 	Dose (Gy) 	S1_J	S2_J2	N	SE_run_J
-------------------------------
0  | 		4.10304e-14	0	4.10304e-14	1.60636e-29	503	7.09662e-18
1  | 		0	0	0	0	0	0
2  | 		0	0	0	0	0	0
3  | 		0	0	0	0	0	0
4  | 		0	0	0	0	0	0
5  | 		0	0	0	0	0	0
6  | 		0	0	0	0	0	0
7  | 		0	0	0	0	0	0
8  | 		0	0	0	0	0	0
9  | 		0	0	0	0	0	0
10  | 		0	0	0	0	0	0
11  | 		1.04453e-13	6.6446e-12	1.04453e-13	1.09105e-26	1	0
12  | 		0	0	0	0	0	0
13  | 		0	0	0	0	0	0
14  | 		0	0	0	0	0	0
15  | 		0	0	0	0	0	0
16  | 		0	0	0	0	0	0
17  | 		0	0	0	0	0	0
18  | 		0	0	0	0	0	0
19  | 		0	0	0	0	0	0
20  | 		0	0	0	0	0	0
21  | 		0	0	0	0	0	0
22  | 		0	0	0	0	0	0
23  | 		0	0	0	0	0	0
24  | 		0	0	0	0	0	0
25  | 		0	0	0	0	0	0
26  | 		0	0	0	0	0	0
27  | 		0	0	0	0	0	0
28  | 		0	0	0	0	0	0
29  | 		0	0	0	0	0	0
30  | 		0	0	0	0	0	0
31  | 		0	0	0	0	0	0
32  | 		3.41835e-13	7.79431e-13	3.41835e-13	8.48744e-26	2	1.14997e-13
33  | 		0	0	0	0	0	0
34  | 		6.27919e-13	1.18174e-12	6.27919e-13	8.04021e-26	8	2.35724e-14
35  | 		2.84102e-12	3.89511e-12	2.84102e-12	3.45911e-25	33	9.79543e-15
36  | 		0	0	0	0	0	0
37  | 		0	0	0	0	0	0
38  | 		0	0	0	0	0	0
39  | 		0	0	0	0	0	0
40  | 		0	0	0	0	0	0
41  | 		0	0	0	0	0	0
42  | 		0	0	0	0	0	0
43  | 		1.90417e-13	5.21462e-13	1.90417e-13	3.35252e-26	2	8.77378e-14
44  | 		0	0	0	0	0	0
45  | 		0	0	0	0	0	0
46  | 		0	0	0	0	0	0
47  | 		0	0	0	0	0	0
48  | 		0	0	0	0	0	0
49  | 		1.47219e-14	5.13708e-14	1.47219e-14	2.1126e-28	2	7.17263e-15
50  | 		5.71297e-15	1.70363e-14	5.71297e-15	3.2638e-29	1	0
51  | 		0	0	0	0	0	0
52  | 		0	0	0	0	0	0
53  | 		0	0	0	0	0	0
54  | 		0	0	0	0	0	0
55  | 		0	0	0	0	0	0
56  | 		0	0	0	0	0	0
57  | 		0	0	0	0	0	0
58  | 		0	0	0	0	0	0
59  | 		0	0	0	0	0	0
60  | 		1.93072e-13	5.55924e-12	1.93072e-13	3.19542e-26	2	8.15959e-14
61  | 		0	0	0	0	0	0
62  | 		0	0	0	0	0	0
63  | 		0	0	0	0	0	0
64  | 		0	0	0	0	0	0
65  | 		0	0	0	0	0	0
66  | 		0	0	0	0	0	0
67  | 		0	0	0	0	0	0
68  | 		0	0	0	0	0	0
69  | 		0	0	0	0	0	0
70  | 		0	0	0	0	0	0
71  | 		0	0	0	0	0	0
72  | 		0	0	0	0	0	0
73  | 		0	0	0	0	0	0
74  | 		0	0	0	0	0	0
75  | 		0	0	0	0	0	0
76  | 		0	0	0	0	0	0
77  | 		0	0	0	0	0	0
78  | 		0	0	0	0	0	0
79  | 		0	0	0	0	0	0
80  | 		0	0	0	0	0	0
81  | 		0	0	0	0	0	0
82  | 		0	0	0	0	0	0
83  | 		0	0	0	0	0	0
84  | 		0	0	0	0	0	0
85  | 		0	0	0	0	0	0
86  | 		0	0	0	0	0	0
87  | 		2.51409e-12	7.61893e-12	2.51409e-12	3.27491e-25	26	1.13942e-14
88  | 		1.02861e-11	2.01684e-11	1.02861e-11	1.35619e-23	49	6.96281e-14
89  | 		0	0	0	0	0	0
90  | 		0	0	0	0	0	0
91  | 		0	0	0	0	0	0
92  | 		0	0	0	0	0	0
93  | 		0	0	0	0	0	0
94  | 		0	0	0	0	0	0
95  | 		0	0	0	0	0	0
96  | 		1.99509e-13	2.52511e-12	1.99509e-13	2.71654e-26	2	6.02641e-14
97  | 		4.45086e-13	9.31649e-13	4.45086e-13	1.58688e-26	19	3.98916e-15
98  | 		0	0	0	0	0	0
