organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
38,4.0,0.05868728240691566,0.2711948860704545,4.56106766305445,9.1221353261089
39,2.0,0.015743155126680015,0.2055083988661004,0.09942911910271954,0.19885823820543908
39,3.0,0.007805291440403644,0.1070316692472215,0.0,0.0
39,4.0,0.01249499649362395,0.14322039294820102,13.783601847512358,27.567203695024716
40,2.0,0.024015473797772253,0.2259884880437618,0.0,0.0
40,3.0,0.01229445552034982,0.14770181900507476,0.0,0.0
40,4.0,0.03286337845076923,0.25547922531694417,44.07253011492423,88.14506022984845
41,2.0,0.04270871927889274,0.39017971816092245,1.0907436914518134,2.1814873829036268
41,3.0,0.040835419348853694,0.3724570831764127,2.2020786991611234,4.404157398322247
41,4.0,0.05163756890034908,0.4155356757535272,0.9817352961901524,1.9634705923803049
42,2.0,0.07392268752650193,0.6471696555204816,2.601775050718714,5.203550101437428
42,3.0,0.07790932972411724,0.7263770677690328,7.033057485010827,14.066114970021655
42,4.0,0.0821215683052757,0.6532287297051051,0.8343775228788239,1.6687550457576479
43,2.0,0.014246175225604486,0.14747327341772698,3.426470549426991,6.852941098853982
43,3.0,0.040285007066952934,0.19916309585452344,8.369835461646382,16.739670923292763
43,4.0,0.021678495170240814,0.15542865050580687,2.8126060668406296,5.625212133681259
44,2.0,0.02920140275705596,0.29510357483459065,17.109849176217015,34.21969835243403
44,3.0,0.07578229693191257,0.39611842473457487,13.462843631794229,26.925687263588458
44,4.0,0.03975656072420376,0.3063831485012682,5.692613072918402,11.385226145836803
45,2.0,0.012460872928087029,0.11163345159835764,3.2199975419169875,6.439995083833975
45,3.0,0.013860019518666316,0.10393953345978849,0.0,0.0
45,4.0,0.011773061472425026,0.1255195663613174,9.032955321163858,18.065910642327715
46,2.0,0.020053343496379807,0.1849360163037435,46.68755482910535,93.3751096582107
46,3.0,0.03582742347722852,0.18077932930457707,0.0,0.0
46,4.0,0.016676048491013472,0.15116310410416733,11.90021762195591,23.80043524391182
47,2.0,0.012405128038358961,0.09192260477211187,0.0,0.0
47,3.0,0.009541989946149586,0.07557225979677433,0.0,0.0
47,4.0,0.01850775839396256,0.13689981785429117,0.0,0.0
48,2.0,0.021715672868048885,0.1492392530409322,0.0,0.0
48,3.0,0.018378772654513938,0.11663171498340633,0.0,0.0
48,4.0,0.03979896973765809,0.24537780822900768,0.0,0.0
49,2.0,0.017872977915345492,0.1817180596344911,2.1310991432804456,4.262198286560891
49,3.0,0.03660298090568316,0.1769080327542403,4.7779362225933735,9.555872445186747
49,4.0,0.022304537770334563,0.20797862389651503,1.6846502509718797,3.3693005019437594
50,2.0,0.03861940209714558,0.3471929578461843,6.658630996991333,13.317261993982665
50,3.0,0.15515721774361244,0.55438787791024,3.0957229436916305,6.191445887383261
50,4.0,0.0437614484381056,0.4220953793791771,10.281409526284419,20.562819052568837
51,2.0,0.02891094958397848,0.2030197141846802,0.0,0.0
51,3.0,0.029895946568919838,0.23291705877505375,0.45668417500314423,0.9133683500062885
51,4.0,0.03723872390707005,0.28786036805496024,0.0,0.0
52,2.0,0.04911021969834646,0.3221230637591094,0.0,0.0
52,3.0,0.04377336844768831,0.3930025634960306,3.823093242517741,7.646186485035482
52,4.0,0.05766095749221209,0.3993377339501287,0.0,0.0
53,2.0,0.03449926988842076,0.3593994558411331,0.0,0.0
53,3.0,0.03343007325496693,0.31726304516140547,23.029386062801574,46.05877212560315
53,4.0,0.028982822374248842,0.30017435778560775,13.25646942044923,26.51293884089846
54,2.0,0.06317993188254567,0.5955654705829545,0.0,0.0
54,3.0,0.051180335105493545,0.5065692217523632,17.699003640200313,35.39800728040063
54,4.0,0.06563914385488985,0.7146933623223805,23.431596227890974,46.86319245578195
55,2.0,0.011859679627764783,0.09324957387585275,0.0,0.0
55,3.0,0.006392905519337509,0.10528241113638741,0.0,0.0
55,4.0,0.008225541280341885,0.10402014040475718,0.0,0.0
56,2.0,0.023892845871190598,0.251464744516279,28.218709516478196,56.43741903295639
56,3.0,0.043423102158227055,0.36764254135894786,0.0,0.0
56,4.0,0.0177788775609338,0.243978304238191,0.0,0.0
57,2.0,0.036138178744046075,0.23788923975485268,15.978303766353063,31.956607532706126
57,3.0,0.03985556423330646,0.15000316419317936,91.32596742247823,182.65193484495646
57,4.0,0.029977538935049793,0.2821295731188944,0.0,0.0
58,2.0,0.05400636348877759,0.4242607974232231,13.43035067085906,26.86070134171812
58,3.0,0.046851308351704646,0.46662201151248817,10.935999983556414,21.871999967112828
58,4.0,0.04993335005892453,0.4554875460421348,3.298628311909765,6.59725662381953
59,2.0,0.04833523960865388,0.4007216721457457,0.0,0.0
59,3.0,0.04378002944037509,0.312985223493637,23.502070825594956,47.00414165118991
59,4.0,0.05860940348961656,0.5313732209176958,0.0,0.0
