organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,0.0,0.0
0,4.0,0.0,0.0,0.0,0.0
1,0.0,108.98414508639078,727.3291023614931,0.0,0.0
1,1.0,0.13202188239875617,0.5243018968117144,0.0,0.0
1,2.0,0.022160153524815276,0.24823922926361766,0.0,0.0
1,3.0,0.04098898635393185,0.4727420945123767,0.0,0.0
1,4.0,1.033198816149468,2.2883135246543422,0.0,0.0
2,0.0,120.1904512034118,939.8181154757624,0.0,0.0
2,1.0,0.025640271764754162,0.20772504189624136,0.0,0.0
2,2.0,0.0349209094433993,0.3988912059453127,0.0,0.0
2,3.0,0.0495972987929456,0.3636917421626571,181.1306934509038,362.2613869018076
2,4.0,0.03599457649763913,0.5401290266392645,0.0,0.0
3,0.0,35.71137569203302,382.65896887004965,0.0,0.0
3,1.0,0.029100672082483417,0.3450551419463236,0.0,0.0
3,2.0,0.016003545270510365,0.2713336154765404,89.63896801824956,179.2779360364991
3,3.0,0.02343359775881741,0.33382717663885786,29.595708509622693,59.191417019245385
3,4.0,0.0095353611101933,0.14536698727969288,0.0,0.0
4,0.0,52.765549355765124,332.80334920842125,0.0,0.0
4,1.0,0.04288609034787461,0.3169122959740273,0.0,0.0
4,2.0,0.021386380654944033,0.26689580171239913,0.0,0.0
4,3.0,0.014799667058245041,0.13841274784296814,0.0,0.0
4,4.0,0.03505505032015778,0.4067406922875687,0.0,0.0
5,0.0,74.38878762970113,446.45742251920177,14249.48065227202,28498.96130454404
5,1.0,0.018019179909348586,0.21114845163779528,0.0,0.0
5,2.0,0.019402542552894718,0.17278702642736357,0.0,0.0
5,3.0,0.02460143911097032,0.3469464060294189,0.0,0.0
5,4.0,0.02387289765153373,0.26399497891705714,23.488568683044193,46.977137366088385
6,0.0,41.976304306944755,371.36426727966045,55749.139083417496,111498.27816683499
6,1.0,0.017660513298353993,0.20575528443063096,0.0,0.0
6,2.0,0.01967576078059212,0.24953445950154268,0.0,0.0
6,3.0,0.022225575729677666,0.40321409817730935,0.0,0.0
6,4.0,0.024738891596727118,0.21239704749700172,2.482264623116959,4.964529246233918
7,0.0,58.3031015917686,389.2060385642625,0.0,0.0
7,1.0,0.08145100138311494,0.46600786316258447,0.0,0.0
7,2.0,0.016519601261946477,0.07636980643933929,0.0,0.0
7,3.0,0.012058884250334086,0.1196578357129973,0.0,0.0
7,4.0,0.017788087705671442,0.19764196142229343,0.0,0.0
8,0.0,82.45776583743816,664.0070508702311,779.5236965973905,1559.047393194781
8,1.0,0.03931741926502058,0.27606447684095065,13.414653057974837,26.829306115949674
8,2.0,0.02651175533350314,0.25469113881343647,0.0,0.0
8,3.0,0.04292465103611314,0.29441282206527747,0.0,0.0
8,4.0,0.02420239460094847,0.21544572153054334,0.0,0.0
9,0.0,32.78229624848582,135.53313648059932,0.0,0.0
9,1.0,0.0227176711710389,0.23632306401854683,0.0,0.0
9,2.0,0.028507420922516683,0.18635860529704182,0.0,0.0
