organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
25,1.0,0.02521301970115317,0.13553030615705808,0.0,0.0
26,0.0,48.330798808263495,303.6287643695638,0.0,0.0
26,1.0,0.014477276987559268,0.12159480271672313,0.0,0.0
27,0.0,47.075298769894864,291.81165689869505,0.0,0.0
27,1.0,0.024289724398873492,0.18825780651072616,0.0,0.0
28,0.0,137.75905557248157,769.2604281146348,0.0,0.0
28,1.0,0.03189161700920561,0.25444997397192903,0.0,0.0
29,0.0,178.52984781612506,974.8324966623227,0.0,0.0
29,1.0,0.060193365659739984,0.4871069233543969,0.0,0.0
30,0.0,137.97455619703493,874.0714893673053,0.0,0.0
30,1.0,0.03367809443142499,0.3365435342945521,0.0,0.0
31,0.0,114.56730081422411,608.2029586212516,0.0,0.0
31,1.0,0.026818960273242248,0.16481252602143176,0.0,0.0
32,0.0,86.3550207023491,558.3904412688298,0.0,0.0
32,1.0,0.03411086585496246,0.27443540177313025,0.0,0.0
33,0.0,128.38967450889064,733.8577325004924,0.0,0.0
33,1.0,0.05877412960917292,0.31654098769445793,0.0,0.0
34,0.0,57.246024563182736,381.4057149894712,0.0,0.0
34,1.0,0.016655221988240192,0.14604850734567523,0.0,0.0
35,0.0,62.27989556275925,476.51839296962,0.0,0.0
35,1.0,0.02710206304112564,0.29401111316013584,0.0,0.0
36,0.0,55.13688522874584,280.47549736797794,0.0,0.0
36,1.0,0.04416927838045283,0.2959412497625742,0.0,0.0
37,0.0,36.55811945704323,316.60687846964356,0.0,0.0
37,1.0,0.017062360974630042,0.12669222340437436,0.0,0.0
38,0.0,33.420477735574444,312.50454499480315,0.0,0.0
38,1.0,0.02056959086026909,0.19901598426190156,0.0,0.0
39,0.0,44.69430644816602,262.83119934032294,0.0,0.0
39,1.0,0.012400794086912581,0.10574862862571635,0.0,0.0
40,0.0,61.547874296582336,321.3360559541125,0.0,0.0
40,1.0,0.01853034286978336,0.18061665674917424,0.0,0.0
41,0.0,167.98900414957404,863.3939185386217,0.0,0.0
41,1.0,0.04316652601158171,0.28495664675761767,0.0,0.0
42,0.0,171.6164602807099,907.9756192372296,0.0,0.0
42,1.0,0.06445379034130054,0.43560736486342255,0.0,0.0
43,0.0,59.34757882773573,433.418911014679,0.0,0.0
43,1.0,0.029540965689027514,0.16760949170562606,0.0,0.0
44,0.0,82.60715429678139,584.0471501028445,0.0,0.0
44,1.0,0.04874577733565176,0.30874807077755395,0.0,0.0
45,0.0,46.55230482065344,296.48206523305157,0.0,0.0
45,1.0,0.010789091218168238,0.09101113155445296,0.0,0.0
46,0.0,42.07084050092612,272.62433527308684,0.0,0.0
46,1.0,0.01639729443662932,0.12063918976592147,0.0,0.0
47,0.0,87.0766259596533,334.3315576182125,0.0,0.0
47,1.0,0.01565464780246147,0.1144928561963152,0.0,0.0
48,0.0,65.10979330223209,319.75876006193045,0.0,0.0
48,1.0,0.030643967643930955,0.20193283162044406,0.0,0.0
49,0.0,65.62827564470754,428.75531328057286,0.0,0.0
49,1.0,0.021705409142813027,0.17435286040693584,0.0,0.0
50,0.0,74.81433847444903,508.25359734476444,0.0,0.0
50,1.0,0.039805191204270104,0.33167209148899574,0.0,0.0
51,0.0,136.1161406927651,581.3097055533038,0.0,0.0
