combo_label,M,seed_idx,organo_id,edep_J,s1_j,s2_j2,n,se_run_j,se_run_total_j
GCR_He_min_6,5000,1,24,7.43698e-11,7.43698e-11,2.77206e-23,517,7.98808e-15,4.12983736e-12
GCR_He_min_6,5000,1,25,9.23834e-11,9.23834e-11,2.01591e-23,876,3.68638e-15,3.2292688799999996e-12
GCR_He_min_6,5000,1,26,5.46133e-10,5.46133e-10,2.9601e-22,3385,4.2602e-15,1.4420777e-11
GCR_He_min_6,5000,1,27,4.48632e-10,4.48632e-10,3.28929e-22,3982,4.1906e-15,1.66869692e-11
GCR_He_min_6,5000,1,28,3.57398e-09,3.57398e-09,8.92507e-21,18469,4.91314e-15,9.074078266e-11
GCR_He_min_6,5000,1,29,7.15e-09,7.15e-09,7.96726e-21,62828,1.34621e-15,8.457968188000001e-11
GCR_He_min_6,5000,1,30,3.82286e-10,3.82286e-10,4.65221e-22,3044,6.71127e-15,2.042910588e-11
GCR_He_min_6,5000,1,31,1.43232e-09,1.43232e-09,2.25542e-21,6422,6.85192e-15,4.400303024e-11
GCR_He_min_6,5000,1,32,1.59304e-09,1.59304e-09,2.15802e-21,10340,4.22971e-15,4.37352014e-11
GCR_He_min_6,5000,1,33,4.8239e-10,4.8239e-10,3.7732e-22,3675,4.82244e-15,1.7722467e-11
GCR_He_min_6,5000,1,34,8.71319e-10,8.71319e-10,7.8023e-22,4297,5.71797e-15,2.457011709e-11
GCR_He_min_6,5000,1,35,1.5475e-09,1.5475e-09,1.08722e-21,11539,2.57049e-15,2.966088411e-11
GCR_He_min_6,5000,1,36,1.78747e-10,1.78747e-10,1.50584e-22,1183,9.40084e-15,1.112119372e-11
GCR_He_min_6,5000,1,37,1.7044e-10,1.7044e-10,1.53702e-22,768,1.40256e-14,1.07716608e-11
GCR_He_min_6,5000,1,38,4.40137e-10,4.40137e-10,5.34483e-22,3009,7.20687e-15,2.168547183e-11
GCR_He_min_6,5000,1,39,9.23672e-11,9.23672e-11,4.13528e-23,556,9.18057e-15,5.10439692e-12
GCR_He_min_6,5000,1,40,1.01494e-10,1.01494e-10,3.77611e-23,856,5.92893e-15,5.07516408e-12
GCR_He_min_6,5000,1,41,8.11107e-09,8.11107e-09,1.32932e-20,44101,2.46334e-15,1.0863575734e-10
GCR_He_min_6,5000,1,42,1.45145e-08,1.45145e-08,1.61219e-20,120214,9.97165e-16,1.1987319331e-10
GCR_He_min_6,5000,1,43,1.25205e-09,1.25205e-09,2.49676e-21,6477,7.33173e-15,4.7487615209999995e-11
GCR_He_min_6,5000,1,44,2.33928e-09,2.33928e-09,3.9498e-21,16337,3.68032e-15,6.012538784e-11
GCR_He_min_6,5000,1,45,6.25787e-10,6.25787e-10,1.70216e-21,2911,1.36036e-14,3.96000796e-11
GCR_He_min_6,5000,1,46,5.66984e-10,5.66984e-10,1.08242e-21,3907,8.09549e-15,3.1629079429999996e-11
GCR_He_min_6,5000,1,47,1.19383e-10,1.19383e-10,5.89046e-23,778,8.19378e-15,6.37476084e-12
GCR_He_min_6,5000,1,48,9.2871e-11,9.2871e-11,2.87391e-23,889,4.91071e-15,4.3656211899999995e-12
GCR_He_min_6,5000,1,49,1.05125e-09,1.05125e-09,1.41042e-21,5083,6.79583e-15,3.4543203889999996e-11
GCR_He_min_6,5000,1,50,1.23688e-09,1.23688e-09,1.49343e-21,9433,3.86814e-15,3.648816462e-11
GCR_He_min_6,5000,1,51,1.96672e-09,1.96672e-09,3.10345e-21,9540,5.44497e-15,5.1945013799999996e-11
GCR_He_min_6,5000,1,52,3.67775e-09,3.67775e-09,3.95996e-21,26002,2.25562e-15,5.865063124e-11
GCR_He_min_6,5000,1,53,2.52721e-09,2.52721e-09,5.25394e-21,11312,6.0539e-15,6.84817168e-11
GCR_He_min_6,5000,1,54,4.18016e-09,4.18016e-09,6.34321e-21,29691,2.55502e-15,7.586109882e-11
GCR_He_min_6,5000,1,55,1.54875e-11,1.54875e-11,4.83683e-24,118,1.42515e-14,1.681677e-12
GCR_He_min_6,5000,1,56,1.27926e-10,1.27926e-10,3.15512e-23,1448,3.10876e-15,4.50148448e-12
GCR_He_min_6,5000,1,57,2.55499e-11,2.55499e-11,5.31526e-24,262,6.42592e-15,1.68359104e-12
GCR_He_min_6,5000,1,58,1.29842e-09,1.29842e-09,1.03329e-21,10179,2.89397e-15,2.945772063e-11
GCR_He_min_6,5000,1,59,3.67411e-11,3.67411e-11,1.12733e-23,371,7.45779e-15,2.76684009e-12
GCR_He_min_6,5000,1,60,7.30543e-11,7.30543e-11,4.23583e-23,529,1.07486e-14,5.6860093999999996e-12
GCR_He_min_6,5000,1,61,1.45318e-09,1.45318e-09,6.17619e-22,14121,1.53217e-15,2.163577257e-11
GCR_He_min_6,5000,1,62,3.88287e-11,3.88287e-11,2.97404e-23,330,1.52266e-14,5.0247779999999996e-12
GCR_He_min_6,5000,1,63,1.73189e-11,1.73189e-11,6.9161e-24,173,1.3197e-14,2.283081e-12
GCR_He_min_6,5000,1,64,2.37482e-11,2.37482e-11,1.34255e-23,280,1.20861e-14,3.3841080000000003e-12
GCR_He_min_6,5000,1,65,1.58413e-11,1.58413e-11,6.38212e-24,167,1.3267e-14,2.215589e-12
GCR_He_min_6,5000,1,66,1.99381e-13,1.99381e-13,1.31831e-26,4,1.6444e-14,6.5776e-14
GCR_He_min_6,5000,1,67,4.66426e-12,4.66426e-12,5.10797e-25,75,6.30637e-15,4.7297775e-13
GCR_He_min_6,5000,1,68,5.77542e-14,5.77542e-14,3.33555e-27,1,0.0,0.0
GCR_He_min_6,5000,1,69,1.01841e-11,1.01841e-11,2.60193e-24,85,1.39112e-14,1.182452e-12
GCR_He_min_6,5000,1,70,5.90983e-11,5.90983e-11,1.96651e-23,664,5.72029e-15,3.79827256e-12
GCR_He_min_6,5000,1,71,2.72657e-10,2.72657e-10,1.16779e-22,2715,3.48315e-15,9.45675225e-12
GCR_He_min_6,5000,1,72,9.42703e-10,9.42703e-10,1.38089e-21,7345,4.83288e-15,3.54975036e-11
GCR_He_min_6,5000,1,73,1.51694e-09,1.51694e-09,1.88066e-21,12606,3.26907e-15,4.1209896420000003e-11
GCR_He_min_6,5000,1,74,1.01039e-08,1.01039e-08,1.13236e-20,81937,1.22519e-15,1.0038839303e-10
GCR_He_min_6,5000,1,75,3.82727e-09,3.82727e-09,6.13469e-21,29181,2.57197e-15,7.505265657e-11
GCR_He_min_6,5000,1,76,9.78134e-10,9.78134e-10,1.17048e-21,8639,3.76843e-15,3.255546677e-11
GCR_He_min_6,5000,1,77,5.23633e-10,5.23633e-10,5.14317e-22,4856,4.40685e-15,2.13996636e-11
GCR_He_min_6,5000,1,78,4.23751e-10,4.23751e-10,3.66386e-22,3764,4.74335e-15,1.78539694e-11
GCR_He_min_6,5000,1,79,6.88396e-10,6.88396e-10,9.62924e-22,5926,5.0147e-15,2.97171122e-11
GCR_He_min_6,5000,1,80,5.33284e-10,5.33284e-10,8.94502e-22,3716,7.69753e-15,2.860402148e-11
GCR_He_min_6,5000,1,81,3.89743e-10,3.89743e-10,7.1054e-22,2565,9.95164e-15,2.5525956599999997e-11
GCR_He_min_6,5000,1,82,6.29949e-10,6.29949e-10,6.11514e-22,5316,4.35902e-15,2.317255032e-11
GCR_He_min_6,5000,1,83,2.45259e-10,2.45259e-10,2.23286e-22,2021,6.88505e-15,1.3914686050000001e-11
GCR_He_min_6,5000,1,84,1.45224e-09,1.45224e-09,1.8465e-21,10170,3.98114e-15,4.04881938e-11
GCR_He_min_6,5000,1,85,2.21e-09,2.21e-09,2.37414e-21,16716,2.72971e-15,4.5629832359999997e-11
GCR_He_min_6,5000,1,86,2.32378e-09,2.32378e-09,2.78053e-21,16130,3.0661e-15,4.9456192999999996e-11
GCR_He_min_6,5000,1,87,1.08122e-09,1.08122e-09,5.91171e-22,9902,2.19675e-15,2.17522185e-11
GCR_He_min_6,5000,1,88,1.68972e-09,1.68972e-09,9.89513e-22,15558,1.82485e-15,2.83910163e-11
GCR_He_min_6,5000,1,89,8.12725e-10,8.12725e-10,7.20735e-22,6542,3.80573e-15,2.489708566e-11
GCR_He_min_6,5000,1,90,2.84833e-10,2.84833e-10,2.83634e-22,2387,6.62065e-15,1.580349155e-11
GCR_He_min_6,5000,1,91,5.04018e-11,5.04018e-11,1.50818e-23,513,6.21023e-15,3.1858479899999998e-12
GCR_He_min_6,5000,1,92,7.005e-10,7.005e-10,3.12825e-22,6159,2.4794e-15,1.52706246e-11
GCR_He_min_6,5000,1,93,2.35608e-10,2.35608e-10,9.69512e-23,2295,3.71765e-15,8.53200675e-12
GCR_He_min_6,5000,1,94,5.10869e-11,5.10869e-11,1.40688e-23,488,6.05759e-15,2.95610392e-12
GCR_He_min_6,5000,1,95,9.14271e-09,9.14271e-09,9.91398e-21,78897,1.19268e-15,9.409887396e-11
GCR_He_min_6,5000,1,96,2.93245e-10,2.93245e-10,2.05773e-22,2572,5.10511e-15,1.313034292e-11
GCR_He_min_6,5000,1,97,1.76674e-09,1.76674e-09,8.59323e-22,37330,7.461e-16,2.7851913000000002e-11
GCR_He_min_6,5000,1,98,2.54435e-10,2.54435e-10,2.13923e-22,1998,6.74493e-15,1.347637014e-11
GCR_He_min_6,5000,1,99,1.77387e-09,1.77387e-09,1.24844e-21,36896,9.24368e-16,3.4105481728000004e-11
GCR_He_min_6,5000,1,100,7.03318e-12,7.03318e-12,4.22049e-24,47,3.82796e-14,1.7991411999999998e-12
GCR_He_min_6,5000,1,101,1.60292e-11,1.60292e-11,5.8433e-24,147,1.38139e-14,2.0306433e-12
GCR_He_min_6,5000,1,102,5.57216e-12,5.57216e-12,1.85363e-24,67,1.77309e-14,1.1879703e-12
GCR_He_min_6,5000,1,103,1.39364e-09,1.39364e-09,1.85181e-21,11498,3.568e-15,4.102486400000001e-11
GCR_He_min_6,5000,1,104,2.12172e-11,2.12172e-11,3.69676e-24,266,5.33247e-15,1.4184370199999998e-12
GCR_He_min_6,5000,1,105,1.12876e-10,1.12876e-10,1.23583e-22,827,1.25841e-14,1.04070507e-11
GCR_He_min_6,5000,1,106,1.74148e-09,1.74148e-09,1.14259e-21,15536,1.98125e-15,3.07807e-11
GCR_He_min_6,5000,1,107,1.92343e-07,1.92343e-07,2.44043e-19,1563791,3.00201e-16,4.69451621991e-10
GCR_He_min_6,5000,1,108,1.22834e-08,1.22834e-08,1.05459e-20,117917,8.16356e-16,9.6262250452e-11
GCR_He_min_6,5000,1,109,7.11446e-08,7.11446e-08,1.06073e-19,522108,5.94606e-16,3.1044854944800004e-10
GCR_He_min_6,5000,1,110,1.07627e-10,1.07627e-10,5.18437e-23,938,6.70343e-15,6.28781734e-12
GCR_He_min_6,5000,1,111,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,1,112,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,1,113,7.56987e-10,7.56987e-10,4.1231e-22,7191,2.5364e-15,1.82392524e-11
GCR_He_min_6,5000,1,114,2.07886e-13,2.07886e-13,2.16363e-26,2,3.74374e-15,7.48748e-15
GCR_He_min_6,5000,1,115,7.73521e-10,7.73521e-10,1.07129e-21,5891,5.28655e-15,3.114306605e-11
GCR_He_min_6,5000,1,116,1.21396e-09,1.21396e-09,6.85642e-22,12020,1.97416e-15,2.3729403200000003e-11
GCR_He_min_6,5000,1,117,1.77031e-07,1.77031e-07,1.95489e-19,1522316,2.74721e-16,4.1821217383600004e-10
GCR_He_min_6,5000,1,118,7.33397e-09,7.33397e-09,6.21698e-21,76792,9.6721e-16,7.427399032e-11
GCR_He_min_6,5000,1,119,4.51271e-08,4.51271e-08,4.99887e-20,359240,5.86024e-16,2.1052326175999998e-10
GCR_He_min_6,5000,1,120,7.10523e-11,7.10523e-11,2.48451e-23,584,6.89802e-15,4.02844368e-12
GCR_He_min_6,5000,1,121,6.75224e-11,6.75224e-11,1.13388e-22,464,2.19559e-14,1.01875376e-11
GCR_He_min_6,5000,1,122,3.45741e-10,3.45741e-10,2.03987e-22,3039,4.22304e-15,1.283381856e-11
GCR_He_min_6,5000,1,123,1.35954e-08,1.35954e-08,1.69014e-20,110758,1.11433e-15,1.2342096213999998e-10
GCR_He_min_6,5000,1,124,3.02133e-09,3.02133e-09,2.98795e-21,28314,1.82348e-15,5.163001272e-11
GCR_He_min_6,5000,1,125,6.15042e-09,6.15042e-09,6.43307e-21,45674,1.63915e-15,7.48665371e-11
GCR_He_min_6,5000,1,126,1.37015e-10,1.37015e-10,1.16687e-22,1014,9.77625e-15,9.913117500000001e-12
GCR_He_min_6,5000,1,127,6.52123e-10,6.52123e-10,4.76354e-22,5760,3.48346e-15,2.00647296e-11
GCR_He_min_6,5000,1,128,1.19094e-10,1.19094e-10,4.55974e-22,275,7.32593e-14,2.0146307499999997e-11
GCR_He_min_6,5000,1,129,4.05545e-10,4.05545e-10,1.08039e-21,2841,1.12573e-14,3.19819893e-11
GCR_He_min_6,5000,1,130,4.74312e-10,4.74312e-10,1.1468e-21,3081,1.06374e-14,3.27738294e-11
GCR_He_min_6,5000,1,131,6.55243e-11,6.55243e-11,2.61165e-23,634,6.94276e-15,4.40170984e-12
GCR_He_min_6,5000,1,132,3.16257e-11,3.16257e-11,8.2594e-24,312,7.21683e-15,2.25165096e-12
GCR_He_min_6,5000,1,133,7.3694e-11,7.3694e-11,2.25566e-23,599,6.13683e-15,3.67596117e-12
GCR_He_min_6,5000,1,134,2.78368e-12,2.78368e-12,5.31196e-25,32,1.70697e-14,5.462304e-13
GCR_He_min_6,5000,1,135,1.52423e-10,1.52423e-10,7.08546e-23,1281,5.67023e-15,7.2635646299999995e-12
GCR_He_min_6,5000,1,136,1.2946e-10,1.2946e-10,1.33651e-22,1116,9.76411e-15,1.089674676e-11
GCR_He_min_6,5000,1,137,1.54285e-09,1.54285e-09,1.81916e-21,13671,2.96691e-15,4.056062661e-11
GCR_He_min_6,5000,1,138,5.80417e-09,5.80417e-09,7.55307e-21,50471,1.64412e-15,8.298038052e-11
GCR_He_min_6,5000,1,139,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,1,140,1.8434e-13,1.8434e-13,7.55146e-29,1751,4.27907e-18,7.49265157e-15
GCR_He_min_6,5000,1,141,8.92329e-11,8.92329e-11,3.45939e-23,789,6.27768e-15,4.95308952e-12
GCR_He_min_6,5000,2,0,5.15308e-10,5.15308e-10,2.94122e-24,5144902,3.30402e-19,1.6998859106039999e-12
GCR_He_min_6,5000,2,1,4.01962e-11,4.01962e-11,8.36667e-23,284,3.11481e-14,8.8460604e-12
GCR_He_min_6,5000,2,2,2.69417e-11,2.69417e-11,9.95737e-24,260,1.03155e-14,2.68203e-12
GCR_He_min_6,5000,2,3,1.78375e-11,1.78375e-11,1.18261e-23,140,2.21569e-14,3.101966e-12
GCR_He_min_6,5000,2,4,6.1412e-11,6.1412e-11,2.24016e-22,323,4.51842e-14,1.45944966e-11
GCR_He_min_6,5000,2,5,5.22361e-11,5.22361e-11,3.16518e-23,426,1.18087e-14,5.0305062e-12
GCR_He_min_6,5000,2,6,2.46564e-11,2.46564e-11,1.21977e-22,71,1.51062e-13,1.0725402e-11
GCR_He_min_6,5000,2,7,2.69424e-11,2.69424e-11,1.68983e-23,221,1.67333e-14,3.6980593e-12
GCR_He_min_6,5000,2,8,1.7954e-10,1.7954e-10,7.31067e-23,1843,4.04757e-15,7.45967151e-12
GCR_He_min_6,5000,2,9,1.8675e-12,1.8675e-12,1.24648e-24,11,9.19207e-14,1.0111277e-12
GCR_He_min_6,5000,2,10,2.60605e-09,2.60605e-09,2.26871e-21,21322,2.07119e-15,4.416191318e-11
GCR_He_min_6,5000,2,11,7.76318e-11,7.76318e-11,6.09961e-23,624,1.14917e-14,7.1708208e-12
GCR_He_min_6,5000,2,12,3.76479e-10,3.76479e-10,5.67285e-22,2627,8.62624e-15,2.266113248e-11
GCR_He_min_6,5000,2,13,2.84597e-10,2.84597e-10,2.53432e-22,1894,7.66537e-15,1.4518210779999999e-11
GCR_He_min_6,5000,2,14,4.15012e-10,4.15012e-10,6.33503e-22,3402,7.0977e-15,2.41463754e-11
GCR_He_min_6,5000,2,15,1.16826e-10,1.16826e-10,2.08684e-22,1017,1.37468e-14,1.39804956e-11
GCR_He_min_6,5000,2,16,3.98807e-10,3.98807e-10,5.17383e-22,2192,9.62394e-15,2.109567648e-11
GCR_He_min_6,5000,2,17,2.1984e-10,2.1984e-10,1.97468e-22,1886,6.95246e-15,1.311233956e-11
GCR_He_min_6,5000,2,18,1.3786e-10,1.3786e-10,2.78155e-22,1098,1.47159e-14,1.61580582e-11
GCR_He_min_6,5000,2,19,1.5223e-09,1.5223e-09,3.70009e-21,8272,7.07009e-15,5.848378448e-11
GCR_He_min_6,5000,2,20,1.1138e-09,1.1138e-09,1.51102e-21,8730,4.23837e-15,3.70009701e-11
GCR_He_min_6,5000,2,21,1.23799e-10,1.23799e-10,4.81954e-23,1254,4.78484e-15,6.00018936e-12
GCR_He_min_6,5000,2,22,1.09358e-09,1.09358e-09,1.91846e-21,6814,6.12735e-15,4.17517629e-11
GCR_He_min_6,5000,2,23,9.43557e-10,9.43557e-10,7.12389e-22,8657,2.85208e-15,2.469045656e-11
GCR_He_min_6,5000,2,24,8.84123e-11,8.84123e-11,5.00638e-23,551,1.08806e-14,5.9952106e-12
GCR_He_min_6,5000,2,25,1.04931e-10,1.04931e-10,5.95923e-23,892,7.71035e-15,6.8776322e-12
GCR_He_min_6,5000,2,26,6.25901e-10,6.25901e-10,5.83547e-22,3338,6.46931e-15,2.159455678e-11
GCR_He_min_6,5000,2,27,5.26141e-10,5.26141e-10,3.09745e-22,4218,3.70461e-15,1.562604498e-11
GCR_He_min_6,5000,2,28,3.62855e-09,3.62855e-09,9.39718e-21,18551,5.02447e-15,9.320894297e-11
GCR_He_min_6,5000,2,29,7.65783e-09,7.65783e-09,7.97066e-21,64422,1.30432e-15,8.402690304000001e-11
GCR_He_min_6,5000,2,30,3.0011e-10,3.0011e-10,1.09376e-22,2681,3.24762e-15,8.70686922e-12
GCR_He_min_6,5000,2,31,1.57598e-09,1.57598e-09,3.56569e-21,7113,7.97389e-15,5.671827957e-11
GCR_He_min_6,5000,2,32,1.50891e-09,1.50891e-09,1.17999e-21,11389,2.74893e-15,3.1307563769999997e-11
GCR_He_min_6,5000,2,33,7.4214e-10,7.4214e-10,2.15427e-21,4892,9.23746e-15,4.518965432e-11
GCR_He_min_6,5000,2,34,1.08719e-09,1.08719e-09,2.04353e-21,4681,9.04188e-15,4.2325040279999995e-11
GCR_He_min_6,5000,2,35,1.7863e-09,1.7863e-09,2.25877e-21,12352,3.62112e-15,4.472807424e-11
GCR_He_min_6,5000,2,36,1.65994e-10,1.65994e-10,8.84715e-23,1289,6.35713e-15,8.19434057e-12
GCR_He_min_6,5000,2,37,1.45812e-10,1.45812e-10,1.79383e-22,704,1.73618e-14,1.22227072e-11
GCR_He_min_6,5000,2,38,3.95035e-10,3.95035e-10,5.7217e-22,2603,8.69635e-15,2.263659905e-11
GCR_He_min_6,5000,2,39,1.13589e-10,1.13589e-10,1.06293e-22,613,1.5074e-14,9.240361999999999e-12
GCR_He_min_6,5000,2,40,1.07085e-10,1.07085e-10,3.30022e-23,934,4.87675e-15,4.5548845e-12
GCR_He_min_6,5000,2,41,8.47228e-09,8.47228e-09,1.86076e-20,44017,2.96015e-15,1.3029692255000001e-10
GCR_He_min_6,5000,2,42,1.51716e-08,1.51716e-08,2.09383e-20,120376,1.14588e-15,1.3793645088e-10
GCR_He_min_6,5000,2,43,1.14912e-09,1.14912e-09,4.2511e-21,5938,1.06901e-14,6.347781380000001e-11
GCR_He_min_6,5000,2,44,1.92339e-09,1.92339e-09,1.86691e-21,15705,2.57187e-15,4.039121835e-11
GCR_He_min_6,5000,2,45,4.77556e-10,4.77556e-10,1.70171e-21,2422,1.65576e-14,4.01025072e-11
GCR_He_min_6,5000,2,46,4.13622e-10,4.13622e-10,4.83391e-22,2927,7.04394e-15,2.061761238e-11
GCR_He_min_6,5000,2,47,1.5594e-10,1.5594e-10,8.51078e-23,998,7.81324e-15,7.797613520000001e-12
GCR_He_min_6,5000,2,48,1.52138e-10,1.52138e-10,1.65884e-22,1294,9.40502e-15,1.217009588e-11
GCR_He_min_6,5000,2,49,1.06304e-09,1.06304e-09,2.2602e-21,5115,8.82947e-15,4.516273905e-11
GCR_He_min_6,5000,2,50,1.53587e-09,1.53587e-09,2.28318e-21,10901,4.17063e-15,4.5464037629999994e-11
GCR_He_min_6,5000,2,51,1.97382e-09,1.97382e-09,3.81545e-21,9618,6.0721e-15,5.840145780000001e-11
GCR_He_min_6,5000,2,52,3.95051e-09,3.95051e-09,4.88024e-21,27672,2.37422e-15,6.569941584000001e-11
GCR_He_min_6,5000,2,53,2.48175e-09,2.48175e-09,7.2664e-21,10626,7.69589e-15,8.177652714e-11
GCR_He_min_6,5000,2,54,3.85602e-09,3.85602e-09,5.862e-21,27451,2.65717e-15,7.294197367e-11
GCR_He_min_6,5000,2,55,2.06119e-11,2.06119e-11,9.20115e-24,142,1.76102e-14,2.5006483999999997e-12
GCR_He_min_6,5000,2,56,2.09314e-10,2.09314e-10,4.58865e-22,1625,1.2793e-14,2.0788624999999998e-11
GCR_He_min_6,5000,2,57,3.05664e-11,3.05664e-11,1.69206e-23,226,1.58573e-14,3.5837498000000002e-12
GCR_He_min_6,5000,2,58,1.36386e-09,1.36386e-09,1.83939e-21,10513,3.87855e-15,4.077519615e-11
GCR_He_min_6,5000,2,59,4.27142e-11,4.27142e-11,1.51497e-23,424,7.77667e-15,3.2973080799999998e-12
GCR_He_min_6,5000,2,60,7.65424e-11,7.65424e-11,1.09978e-22,520,1.91248e-14,9.944895999999999e-12
GCR_He_min_6,5000,2,61,1.73066e-09,1.73066e-09,1.48413e-21,14270,2.50159e-15,3.5697689300000004e-11
GCR_He_min_6,5000,2,62,3.01448e-11,3.01448e-11,3.43342e-23,291,1.92314e-14,5.5963374e-12
GCR_He_min_6,5000,2,63,1.31744e-11,1.31744e-11,4.84943e-24,157,1.23638e-14,1.9411165999999998e-12
GCR_He_min_6,5000,2,64,2.04338e-11,2.04338e-11,4.06424e-24,243,6.31611e-15,1.53481473e-12
GCR_He_min_6,5000,2,65,1.31135e-11,1.31135e-11,7.349e-24,135,1.83257e-14,2.4739695e-12
GCR_He_min_6,5000,2,66,0.0,0.0,0.0,0,0.0,0.0
GCR_He_min_6,5000,2,67,3.48088e-11,3.48088e-11,4.21138e-22,72,2.8123e-13,2.024856e-11
GCR_He_min_6,5000,2,68,3.7232e-13,3.7232e-13,4.1424e-26,4,2.37494e-14,9.49976e-14
GCR_He_min_6,5000,2,69,1.68721e-11,1.68721e-11,1.21107e-23,101,3.03318e-14,3.0635118e-12
GCR_He_min_6,5000,2,70,9.77059e-11,9.77059e-11,7.72639e-23,748,1.07442e-14,8.036661599999999e-12
GCR_He_min_6,5000,2,71,3.22427e-10,3.22427e-10,1.68313e-22,2810,4.07878e-15,1.14613718e-11
GCR_He_min_6,5000,2,72,8.07495e-10,8.07495e-10,7.20006e-22,6871,3.63906e-15,2.5003981259999997e-11
GCR_He_min_6,5000,2,73,1.33166e-09,1.33166e-09,1.25311e-21,11567,2.86719e-15,3.316478673e-11
GCR_He_min_6,5000,2,74,9.77871e-09,9.77871e-09,1.12757e-20,80705,1.2447e-15,1.004535135e-10
GCR_He_min_6,5000,2,75,3.52698e-09,3.52698e-09,3.69931e-21,29365,1.94908e-15,5.7234734200000005e-11
GCR_He_min_6,5000,2,76,9.5327e-10,9.5327e-10,1.76719e-21,8180,4.97526e-15,4.0697626800000006e-11
GCR_He_min_6,5000,2,77,5.57438e-10,5.57438e-10,7.16899e-22,4710,5.4174e-15,2.5515954e-11
GCR_He_min_6,5000,2,78,4.15755e-10,4.15755e-10,4.18609e-22,3717,5.19038e-15,1.929264246e-11
GCR_He_min_6,5000,2,79,6.57543e-10,6.57543e-10,1.92694e-21,5963,7.22233e-15,4.306675379e-11
GCR_He_min_6,5000,2,80,4.35534e-10,4.35534e-10,6.30029e-22,3844,6.26964e-15,2.410049616e-11
GCR_He_min_6,5000,2,81,3.32459e-10,3.32459e-10,5.06257e-22,2546,8.4517e-15,2.15180282e-11
GCR_He_min_6,5000,2,82,6.08208e-10,6.08208e-10,5.0939e-22,5747,3.67103e-15,2.109740941e-11
GCR_He_min_6,5000,2,83,1.84857e-10,1.84857e-10,2.22889e-22,1741,8.1913e-15,1.42610533e-11
GCR_He_min_6,5000,2,84,1.48357e-09,1.48357e-09,2.81641e-21,10253,4.9751e-15,5.10097003e-11
GCR_He_min_6,5000,2,85,2.28925e-09,2.28925e-09,3.2206e-21,17300,3.12237e-15,5.4017001e-11
GCR_He_min_6,5000,2,86,2.19177e-09,2.19177e-09,3.41439e-21,14383,3.85894e-15,5.550313402000001e-11
GCR_He_min_6,5000,2,87,1.20029e-09,1.20029e-09,1.24796e-21,10299,3.23228e-15,3.328925172e-11
GCR_He_min_6,5000,2,88,1.99768e-09,1.99768e-09,1.87781e-21,16399,2.46538e-15,4.0429766619999997e-11
GCR_He_min_6,5000,2,89,4.78375e-10,4.78375e-10,2.59243e-22,4432,3.25141e-15,1.4410249120000001e-11
GCR_He_min_6,5000,2,90,1.97367e-10,1.97367e-10,3.75596e-22,1784,1.05459e-14,1.8813885599999998e-11
GCR_He_min_6,5000,2,91,4.31055e-11,4.31055e-11,1.9779e-23,406,9.61539e-15,3.9038483399999995e-12
GCR_He_min_6,5000,2,92,6.12747e-10,6.12747e-10,6.61256e-22,5299,4.58586e-15,2.430047214e-11
GCR_He_min_6,5000,2,93,2.56798e-10,2.56798e-10,4.73207e-22,2105,9.98856e-15,2.10259188e-11
GCR_He_min_6,5000,2,94,3.56268e-11,3.56268e-11,1.54934e-23,388,9.02196e-15,3.50052048e-12
GCR_He_min_6,5000,2,95,8.67569e-09,8.67569e-09,7.39743e-21,75406,1.06087e-15,7.999596322e-11
GCR_He_min_6,5000,2,96,2.21627e-10,2.21627e-10,1.85368e-22,1780,7.05859e-15,1.25642902e-11
GCR_He_min_6,5000,2,97,1.32834e-09,1.32834e-09,3.26659e-22,31107,5.28176e-16,1.6429970832e-11
GCR_He_min_6,5000,2,98,2.25856e-10,2.25856e-10,2.53813e-22,1745,8.59044e-15,1.4990317799999997e-11
GCR_He_min_6,5000,2,99,1.93566e-09,1.93566e-09,9.07994e-22,39108,7.28733e-16,2.8499290163999997e-11
GCR_He_min_6,5000,2,100,2.03142e-12,2.03142e-12,2.60938e-25,38,1.04092e-14,3.9554960000000004e-13
GCR_He_min_6,5000,2,101,2.93216e-11,2.93216e-11,1.01426e-22,170,5.79163e-14,9.845771e-12
GCR_He_min_6,5000,2,102,7.43308e-12,7.43308e-12,1.48042e-24,85,1.07845e-14,9.166825e-13
GCR_He_min_6,5000,2,103,1.3555e-09,1.3555e-09,1.23294e-21,11397,2.87256e-15,3.273856632e-11
GCR_He_min_6,5000,2,104,4.06316e-11,4.06316e-11,4.63366e-23,346,1.86602e-14,6.4564292000000005e-12
GCR_He_min_6,5000,2,105,1.03896e-10,1.03896e-10,6.81793e-23,731,1.00047e-14,7.3134357e-12
GCR_He_min_6,5000,2,106,2.16637e-09,2.16637e-09,2.26974e-21,16695,2.67118e-15,4.45953501e-11
GCR_He_min_6,5000,2,107,1.88383e-07,1.88383e-07,2.40588e-19,1555739,2.99964e-16,4.666656933960001e-10
GCR_He_min_6,5000,2,108,1.34376e-08,1.34376e-08,1.42551e-20,122487,9.22982e-16,1.1305329623400001e-10
GCR_He_min_6,5000,2,109,6.88995e-08,6.88995e-08,9.06573e-20,509229,5.60049e-16,2.8519319222099997e-10
